snr_before,snr_after,snr_improvement,psnr,mse,mae,ssim
21.852852,13.712019,-8.140833,17.257689,0.01880317,0.13082868,0.9389920119264362
24.562304,20.18138,-4.380924,23.755947,0.0042111943,0.059967276,0.9837764466181333
15.98435,18.162712,2.178362,21.69278,0.00677208,0.071327664,0.9637591810785878
20.579735,16.522957,-4.056778,18.827929,0.013098067,0.1084526,0.9644204546753311
27.458363,18.467125,-8.991238,21.70404,0.006754544,0.07847249,0.9811233924497009
29.830715,19.904457,-9.926258,22.495546,0.005629183,0.066266865,0.9797950186192634
-14.465487,-4.6577826,9.807704,17.430489,0.018069709,0.12651189,0.26239456961552743
-15.307917,-7.305414,8.002502,14.220087,0.037843492,0.18547972,0.07128810000436393
-17.212536,-13.616516,3.5960197,8.319024,0.14726435,0.34309617,0.015167726822730715
-16.355804,-9.260574,7.09523,12.666396,0.054120332,0.2249162,0.053174831238031184
-16.86235,-10.162044,6.700307,11.716023,0.06735931,0.25186494,0.05063316025938537
-10.954094,-7.071603,3.882491,10.272747,0.0939129,0.24027619,0.07413015617444815
-15.18965,-11.039501,4.1501484,8.766135,0.13285762,0.31891358,-0.04145659827295422
-3.0848808,2.0870018,5.1718826,18.794178,0.0132002495,0.09474302,0.3384826137027568
-8.1284685,0.006102728,8.134571,14.610828,0.03458734,0.16689315,0.12383007997829962
-15.021948,-12.117811,2.9041367,8.020627,0.15773836,0.34163016,-0.016823428193740705
-9.344784,2.8002243,12.145008,21.233574,0.0075273607,0.07421684,0.5421202153591621
-9.766569,-5.838323,3.928246,10.5614605,0.08787271,0.2240479,-0.08293323342943203
-11.597919,-6.3573856,5.240534,10.965981,0.08005749,0.25603744,0.1676166019251863
-9.413136,0.8275145,10.24065,17.74626,0.016802507,0.10928758,0.20963430863878751
-3.5228944,9.771083,13.293978,23.198822,0.0047876006,0.051224455,0.5214476070810397
-11.880856,-1.7824907,10.098365,18.709991,0.013458632,0.1082905,0.36312578620656993
-10.117077,1.4491231,11.5662,19.847706,0.010356894,0.09256073,0.5543188583871514
-11.689844,-3.18027,8.509574,14.979449,0.03177277,0.16686371,0.08321684056204082
-10.256336,-1.2714134,8.984922,15.816723,0.026201595,0.14442141,0.06780563910646721
-12.146336,-3.9474285,8.198907,14.48592,0.03559656,0.17902803,0.2153663558802419
-10.824118,-5.3674755,5.456642,12.495136,0.056297153,0.19624372,-0.02053353633486745
-13.495205,-5.821392,7.673813,13.858728,0.041127015,0.18914619,0.15115031377045635
-17.914618,-11.317258,6.5973597,11.249414,0.07499952,0.26320538,0.052321982190295935
-15.648719,-9.051102,6.597617,11.776658,0.066425405,0.2459622,0.03749959077687791
-11.631971,-3.535353,8.096619,15.375034,0.029006584,0.14504,-0.04663012290743121
-4.6111984,6.223687,10.834886,23.034569,0.0049721384,0.056182224,0.7392364276491891
-13.305701,-6.2572975,7.0484037,12.531776,0.055824175,0.22758862,0.11706447725032723
-12.107711,-8.663311,3.4443998,9.127008,0.12226413,0.28143707,-0.08376295550654476
-11.104217,-1.7757857,9.328431,15.876718,0.025842126,0.14610137,0.32853801031002183
-10.784687,-2.4977777,8.286909,14.46298,0.035785083,0.17739846,0.2710191518396206
-8.075145,-0.6206001,7.4545445,15.5887785,0.027613547,0.132674,-0.05184332584073904
-11.081045,-4.335053,6.745992,12.369574,0.05794857,0.22566369,0.037422067407465495
-5.283153,4.802727,10.08588,22.892344,0.005137663,0.049755618,0.47255637714525706
-10.630234,-4.1524715,6.477762,12.953519,0.05065801,0.17958134,0.20688641010611344
-11.274357,-4.663929,6.610428,13.58932,0.043759063,0.16712543,0.06073545126476975
-12.717663,-5.135822,7.581841,13.355896,0.04617537,0.20351511,0.13512783560405858
-2.0809724,6.4622545,8.543227,19.431686,0.0113980705,0.08489812,0.5905004474539479
-6.605607,-1.9328113,4.672796,11.931671,0.064096294,0.221041,-0.5911471950576435
-5.5095797,4.601371,10.11095,25.217148,0.0030080513,0.030730052,0.6301527599157007
-5.8680334,0.7689201,6.6369534,14.182795,0.038169865,0.16287546,0.5727559827429248
-4.5793457,2.7295067,7.308852,14.822139,0.032944743,0.14955792,0.08324145425588247
-5.327387,3.2344768,8.561864,16.701643,0.021371536,0.12093454,0.24390285312746052
-11.4137745,-1.6635032,9.750271,16.73636,0.021201372,0.13033581,0.3565400188293139
-10.761613,-1.4691108,9.292502,16.586826,0.021944081,0.13094632,0.23061549906869366
-5.709978,-3.6932425,2.0167356,7.781295,0.16667503,0.33581057,-0.4416700999534586
-11.193975,-3.0347917,8.1591835,15.288275,0.029591884,0.16611673,0.47889974752802583
-8.13897,0.29290116,8.431871,15.086586,0.030998552,0.15397622,0.1730837403018201
-12.80231,-4.296439,8.505871,14.774523,0.033307936,0.17119583,0.21544045675440177
-16.388962,-13.197726,3.1912355,7.4619255,0.17939381,0.37578136,-0.013448749544971866
-14.322882,-10.4422035,3.8806782,8.591843,0.13829796,0.32123005,-0.015093376536924677
-4.49207,-0.3509527,4.1411176,11.155633,0.07663669,0.24641596,-0.06188533960580865
-15.10104,-9.724917,5.3761225,10.152153,0.096557215,0.29487553,-0.005162724686969931
-11.218523,-3.7768855,7.4416375,14.468147,0.035742525,0.15939693,0.09094466808167488
-7.405222,-0.2507314,7.1544905,14.851585,0.03272212,0.14021792,0.07204740674433398
-8.28057,0.40377203,8.684342,15.57417,0.027706584,0.15013608,0.1921224986914413
-13.44976,-6.1855865,7.264174,12.702997,0.05366614,0.22173184,0.10466320331571025
-10.441451,-2.4401135,8.001337,15.21797,0.030074818,0.14392596,0.2620638189163517
-8.667292,-3.21174,5.4555516,11.57517,0.06957977,0.2260118,0.27399597808079357
-13.862906,-6.957631,6.9052753,12.241349,0.059684988,0.23107266,0.029375155229053214
-13.007602,-7.835884,5.1717176,10.721991,0.08468392,0.24992934,-0.055462268499575536
-12.568735,-5.6970353,6.8717,12.966551,0.050506227,0.19876029,0.12990382570665862
-6.739226,1.256314,7.9955397,15.926041,0.025550295,0.13426207,0.24035460464768046
-6.951335,0.21451609,7.165851,14.067477,0.03919695,0.16815323,0.075987188059659
-13.550409,-6.4289837,7.1214256,12.716613,0.05349814,0.21641953,0.03635685028716687
-9.431706,-3.9819715,5.4497347,10.578424,0.08753012,0.26473173,0.0694366373748209
-8.9953985,-5.5372486,3.45815,8.763846,0.13292767,0.3120681,-0.19588347567064004
-3.0315585,1.2741663,4.305725,14.34904,0.036736347,0.11669628,0.06948775602607317
-8.161272,-1.4984201,6.662852,13.35705,0.0461631,0.18222143,0.32629799479046767
-6.593006,0.26296827,6.855974,13.565755,0.043997146,0.18295556,0.04870830698310484
-9.647857,-8.530313,1.1175442,5.2441936,0.29893768,0.47631174,-0.16136377221805698
-11.924953,-3.7364898,8.188463,15.419718,0.028709667,0.16014278,0.3468609371203407
-7.153592,-1.1202198,6.0333724,12.497751,0.05626325,0.20387495,0.3447386102707181
-6.790598,1.338238,8.128836,15.870804,0.025877343,0.13827044,0.27020116226985724
-7.6790752,-1.1881644,6.490911,12.292647,0.058984138,0.22133227,0.0669012224319887
-9.555413,-3.7112174,5.844196,11.247273,0.0750365,0.2494679,0.2353650207696
-7.116056,-0.56700164,6.549054,12.647506,0.054356243,0.20881787,0.025548477516587592
-5.9921527,1.3706743,7.362827,15.24335,0.02989957,0.13377604,0.0981947153089001
-7.833885,-1.0203049,6.8135805,12.821821,0.052217726,0.20408572,0.042207315747572985
-7.4406095,-0.4247323,7.0158772,13.33367,0.046412285,0.19091366,0.08134906187683826
-9.773586,-4.3221016,5.4514847,10.118856,0.097300336,0.28887144,0.0894513466845564
-8.232438,-2.026478,6.2059603,11.886655,0.06476412,0.23287968,0.04161754760344552
-10.1850395,-4.9295373,5.255502,10.4376545,0.09041377,0.27016822,-0.21247151179136026
